date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-07-28,29.4,26.7,32.8,0,0,90,15.1,,1019.3,
2022-07-29,29.7,27.2,32.2,0,0,96,18.7,,1019.1,
2022-07-30,29.2,25,32.2,0,0,97,20.5,,1020.5,
2022-07-31,29.6,27.2,32.8,0,0,95,19.8,,1021.4,
2022-08-01,29.8,26.7,32.8,0,0,110,16.6,,1020.8,
2022-08-02,29.5,25.6,32.8,0,0,96,11.5,,1018.7,
2022-08-03,28.7,25,32.2,0,0,96,11.9,,1017.1,
2022-08-04,29.3,27.2,32.2,0,,103,16.9,,1017.5,
2022-08-05,28.8,25.6,32.2,10.4,0,83,15.1,,1018.5,
2022-08-06,29.3,26.1,32.2,0.8,0,87,22.3,,1019.3,
2022-08-07,28.4,25.6,31.1,2.8,0,94,17.3,,1019.2,
2022-08-08,28.7,24.4,32.2,5.8,0,85,15.5,,1018.4,
2022-08-09,29.4,26.7,32.2,1.5,0,99,20.5,,1018.9,
2022-08-10,29.7,27.2,32.8,0,0,107,19.1,,1020.4,
2022-08-11,29.7,27.8,32.2,0,,97,16.6,,1018.6,
2022-08-12,29.7,27.8,33.3,0,,107,14,,1017.1,
2022-08-13,29.7,26.7,33.3,0.3,0,33,6.1,,1016.4,
2022-08-14,28.1,25,33.3,4.1,0,340,4.7,,1015.3,
2022-08-15,27.9,24.4,33.9,20.6,,348,4.3,,1013.8,
2022-08-16,28.4,25,33.9,19,,241,6.1,,1014.1,
2022-08-17,29.9,25.6,35.6,0,0,258,10.4,,1014.6,
2022-08-18,30.8,26.1,35.6,0,0,230,9.4,,1014.9,
2022-08-19,30.9,27.2,34.4,0,0,102,9.4,,1016.5,
2022-08-20,31,26.7,34.4,3.3,0,87,17.6,,1018.5,
2022-08-21,31.1,28.3,33.9,0,0,87,16.9,,1017.8,
2022-08-22,30.6,25.6,33.9,14,0,101,13.7,,1015.5,
2022-08-23,30.3,27.8,33.9,1.8,0,86,9.4,,1013.7,
2022-08-24,30.7,27.8,33.9,0,0,112,12.6,,1014.7,
2022-08-25,30.7,28.3,33.9,0,0,119,11.5,,1016.2,
2022-08-26,30.9,27.8,33.9,0,0,100,9,,1015.8,
2022-08-27,29.9,26.1,32.8,0,0,19,5.8,,1014.4,
2022-08-28,28.2,25,32.8,17,0,91,7.9,,1014.1,
2022-08-29,28.3,24.4,32.2,12.4,0,110,11.5,,1015.1,
2022-08-30,30.2,27.8,33.3,0.5,0,134,11.9,,1015.4,
2022-08-31,29.2,24.4,32.2,17,0,41,7.6,,1015.5,
2022-09-01,29.2,25,33.9,3.3,0,103,7.2,,1015.4,
2022-09-02,29.3,25.6,33.9,0.8,0,56,9.4,,1016.4,
2022-09-03,30.2,26.7,33.9,4.6,0,59,11.9,,1016.7,
2022-09-04,30.6,27.2,33.9,0,0,73,12.6,,1015.1,
2022-09-05,30.3,26.7,33.9,0,0,90,10.4,,1015.4,
2022-09-06,30.3,26.1,33.9,0.8,0,106,6.8,,1016.1,
2022-09-07,29.7,26.7,35.6,15,0,330,5.4,,1013.6,
2022-09-08,28.6,23.3,33.9,13.7,0,338,5,,1009,
2022-09-09,28.4,25.6,33.9,1,0,171,11.9,,1010.1,
2022-09-10,30.8,28.3,34.4,0,0,135,12.2,,1015.9,
2022-09-11,30.5,27.8,34.4,0,0,52,8.6,,1018,
2022-09-12,29.3,25.6,33.9,3.6,0,10,5.8,,1015,
2022-09-13,29.4,24.4,33.9,4.6,0,9,5.8,,1013.1,
2022-09-14,26.9,23.9,31.1,66.3,0,35,5.4,,1014,
2022-09-15,26.9,23.9,32.2,11.4,0,45,6.8,,1016.3,
2022-09-16,26.7,23.9,32.2,21.3,0,10,6.5,,1016.9,
2022-09-17,28.2,23.9,33.3,8.9,0,34,10.1,,1015.9,
2022-09-18,26.4,23.9,31.1,0.8,0,18,5,,1014.4,
2022-09-19,27.7,24.4,31.7,0,,77,6.1,,1013,
2022-09-20,29.2,25.6,33.9,0,,33,8.3,,1012.5,
2022-09-21,28.7,26.7,34.4,2.3,0,10,7.6,,1010.7,
2022-09-22,29.2,26.1,34.4,0,0,325,6.8,,1010.2,
2022-09-23,30,25.6,35,0,0,36,7.2,,1012.7,
2022-09-24,28.7,24.4,32.8,9.9,0,356,4.3,,1013.7,
2022-09-25,28.3,25,32.8,0,0,51,7.2,,1011.8,
2022-09-26,28.2,23.9,32.2,42.4,0,68,8.3,,1011.4,
2022-09-27,25.8,24.4,28.9,89.9,0,81,22.3,,1010.2,
2022-09-28,28.3,26.1,30,8.1,0,166,29.9,,1005,
2022-09-29,27.4,22.8,30.6,0,0,258,18.7,,1005.9,
2022-09-30,24.7,20.6,29.4,0,0,340,9.7,,1008.3,
2022-10-01,26.5,23.9,30,0,0,9,6.8,,1010,
2022-10-02,27.1,23.9,31.1,0.5,0,349,9,,1012.2,
2022-10-03,27.2,23.3,32.2,0,0,336,9,,1013.2,
2022-10-04,27.3,23.9,31.7,0,0,4,9.7,,1013.6,
2022-10-05,26.3,22.8,31.1,0,0,17,9.4,,1015.1,
2022-10-06,26.6,23.9,30,0,0,30,10.1,,1016.9,
2022-10-07,26.9,23.9,30.6,0,0,28,10.8,,1018.1,
2022-10-08,26.3,23.9,30,5.8,0,18,12.2,,1016.7,
2022-10-09,26.4,24.4,29.4,56.6,0,21,7.9,,1016.7,
2022-10-10,28,24.4,32.2,0,,65,9,,1017.3,
2022-10-11,29.2,26.1,32.8,0,,82,13.7,,1018.3,
2022-10-12,29.2,27.2,32.8,0,,99,14.4,,1016.7,
2022-10-13,28.1,24.4,32.2,42.4,0,173,8.6,,1012.1,
2022-10-14,26.5,24.4,31.1,5.8,0,29,5.8,,1012.8,
2022-10-15,27.9,25,31.7,1,0,36,9.7,,1015.6,
2022-10-16,28.2,26.1,31.1,0,0,64,15.5,,1015.4,
2022-10-17,27.9,25.6,30.6,1,0,135,12.2,,1012.5,
2022-10-18,27.6,25.6,31.7,0,0,245,10.8,,1010.2,
2022-10-19,22.4,17.2,26.1,8.9,0,316,11.9,,1014.1,
2022-10-20,21.1,17.8,27.2,0,0,306,10.8,,1014.2,
2022-10-21,23.5,19.4,28.3,0.8,0,337,14.8,,1014.2,
2022-10-22,24.3,20,30,0,0,4,11.2,,1015.6,
2022-10-23,25.4,21.7,30,0.3,0,17,9.4,,1017.2,
2022-10-24,25.8,22.2,30,0,0,32,9,,1017,
2022-10-25,26.3,21.7,31.7,0,,23,7.6,,1014.7,
2022-10-26,25.6,20.6,30.6,0,0,322,5.4,,1013.3,
2022-10-27,26.2,22.2,31.1,0,,21,6.1,,1014.2,
2022-10-28,26.6,22.2,30.6,0,0,35,9.4,,1017.4,
2022-10-29,27,23.9,31.1,0,0,41,12.6,,1017.5,
2022-10-30,27.6,25,30.6,0,0,46,12.2,,1015,
2022-10-31,27.5,24.4,31.1,0,0,71,10.1,,1014.4,
2022-11-01,28.4,26.1,32.2,0.5,0,103,14.8,,1017.7,
2022-11-02,28.9,26.1,32.2,0,,83,14.8,,1019.6,
2022-11-03,27.8,24.4,31.1,3.6,0,46,11.5,,1018.6,
2022-11-04,26.5,22.8,30,0.5,0,18,11.5,,1016.4,
2022-11-05,26.5,22.8,30.6,0.3,0,52,10.8,,1013.6,
2022-11-06,26.2,22.2,30.6,8.6,0,57,12.2,,1014.4,
2022-11-07,26.8,23.3,30,0.5,0,29,13.3,,1015.5,
2022-11-08,25.1,21.7,30,15,0,0,12.2,,1014.1,
2022-11-09,22.9,20.6,25.6,34.3,0,323,18.4,,1008,
2022-11-10,23.9,21.1,29.4,0,0,205,17.6,,1006.4,
2022-11-11,26.2,22.2,31.1,0,0,195,10.8,,1012.6,
2022-11-12,25.9,22.2,30,0.5,0,14,5,,1015.3,
2022-11-13,24.8,20.6,31.1,0,0,21,5,,1015.3,
2022-11-14,25.8,22.8,30,0,0,58,10.4,,1016.8,
2022-11-15,26.4,22.8,30,0,0,86,8.3,,1018.5,
2022-11-16,25.8,21.7,30.6,0,0,64,5.8,,1018.7,
2022-11-17,24.2,20.6,27.2,0,0,341,11.2,,1019,
2022-11-18,22.5,18.3,27.2,0,0,6,12.6,,1019.7,
2022-11-19,23.8,21.1,27.2,0.3,0,20,12.2,,1019.6,
2022-11-20,23.5,20.6,25.6,113.3,0,18,13.3,,1018.1,
2022-11-21,23.3,22.2,25.6,26.9,0,51,15.5,,1019,
2022-11-22,24.8,22.2,29.4,2.5,0,60,7.9,,1018.4,
2022-11-23,24.8,20.6,30,0,0,19,5.8,,1016.7,
2022-11-24,26.1,22.8,30.6,0,0,58,10.1,,1016.8,
2022-11-25,27.5,25,31.1,0,0,148,9.4,,1016.3,
2022-11-26,26.9,23.9,30.6,0,0,93,10.1,,1017,
2022-11-27,27.2,23.9,31.7,0,0,210,9.4,,1016.1,
2022-11-28,26.4,22.8,31.1,0.8,0,13,6.1,,1016.7,
2022-11-29,25.9,22.8,28.9,0,0,49,14,,1018.2,
2022-11-30,26.9,22.8,30,8.1,0,108,13.3,,1018.3,
2022-12-01,25.2,23.3,28.3,1.8,0,21,13,,1021.1,
2022-12-02,25.5,23.3,27.8,0,0,55,18.4,,1023.3,
2022-12-03,25.7,22.8,28.3,0,0,58,15.8,,1023.6,
2022-12-04,24.2,20.6,27.8,0,0,19,9.4,,1020.2,
2022-12-05,23.9,20.6,28.3,0,0,3,7.9,,1018.3,
2022-12-06,24.9,22.2,28.3,0.5,0,32,8.3,,1020.7,
2022-12-07,24.4,21.7,28.9,0.5,,37,10.4,,1023.1,
2022-12-08,24,20.6,27.8,0,0,32,9,,1021.4,
2022-12-09,23.6,19.4,27.8,0,0,358,6.1,,1018.9,
2022-12-10,23.9,20,27.8,0,0,349,6.1,,1018.7,
2022-12-11,23.1,17.8,27.8,0,0,338,5.8,,1017.9,
2022-12-12,22.1,17.8,26.7,0,0,329,5.4,,1016.4,
2022-12-13,22.6,17.8,27.8,0.3,0,56,5.8,,1016.5,
2022-12-14,23.9,18.9,27.8,0,0,124,11.2,,1016.3,
2022-12-15,25.5,23.3,29.4,0,0,164,14.8,,1015.2,
2022-12-16,24.2,20.6,27.2,4.3,0,357,7.2,,1015,
2022-12-17,22.6,20,26.7,4.1,0,19,7.2,,1015.2,
2022-12-18,23.7,19.4,27.2,1.8,0,4,9.4,,1016.7,
2022-12-19,21.3,17.2,26.1,0,0,33,13,,1021.1,
2022-12-20,23.4,20.6,27.2,9.7,0,49,12.6,,1020.2,
2022-12-21,23.4,20,27.8,0.3,0,55,7.2,,1016.5,
2022-12-22,24.7,20,29.4,0,0,225,7.9,,1015.9,
2022-12-23,24.3,15,27.8,6.9,0,258,13.7,,1016.6,
2022-12-24,13,8.9,15,0,0,327,16.6,,1022.5,
2022-12-25,9.3,7.2,10,0.8,0,327,13.7,,1023.6,
2022-12-26,10.7,8.9,13.3,9.7,0,332,10.1,,1022.4,
2022-12-27,15.8,13.3,22.8,3.6,0,337,7.9,,1021.3,
2022-12-28,19.2,14.4,26.1,0,0,28,11.2,,1022.6,
2022-12-29,23.1,20.6,26.7,0,0,53,15.8,,1022.3,
2022-12-30,24.7,22.2,27.8,0,0,86,9.4,,1019.7,
2022-12-31,24.7,21.1,28.3,0,0,126,9.4,,1019.9,
2023-01-01,24.5,20.6,30,0,0,94,7.2,,1020.1,
2023-01-02,24.4,20,28.9,0,,57,11.5,,1021.4,
2023-01-03,25.2,22.8,28.3,0,,117,16.9,,1020.4,
2023-01-04,25.3,22.8,28.9,0,,133,13.7,,1020.2,
2023-01-05,24.9,22.2,30,0,0,168,8.6,,1021,
2023-01-06,23,18.9,26.7,0,0,351,11.2,,1022.4,
2023-01-07,20.9,16.1,26.1,0,0,24,9.4,,1023.1,
2023-01-08,22,16.1,26.7,0,0,50,6.8,,1022.1,
2023-01-09,22.5,17.8,26.7,0,0,330,6.5,,1019.1,
2023-01-10,21.8,17.2,27.2,0,0,309,7.2,,1018.9,
2023-01-11,19.7,13.9,26.1,0,0,9,7.6,,1020.6,
2023-01-12,21.3,14.4,27.2,0,0,55,6.8,,1020.3,
2023-01-13,21,15,27.8,0.8,0,259,14,,1014.3,
2023-01-14,13.8,8.9,16.7,0,0,305,17.6,,1018.6,
2023-01-15,11.8,7.2,17.8,0,0,317,6.8,,1021.8,
2023-01-16,14.8,6.7,23.3,0,0,33,4.3,,1019.8,
2023-01-17,18.1,11.7,24.4,0,0,64,6.5,,1018.2,
2023-01-18,20.6,14.4,26.7,0,0,61,7.2,,1018.9,
2023-01-19,23.3,17.2,28.9,0,0,138,10.1,,1019.6,
2023-01-20,23.8,19.4,28.3,0,0,173,6.1,,1019.8,
2023-01-21,23.8,19.4,28.3,0,0,75,7.6,,1018.7,
2023-01-22,24.9,21.1,29.4,0,0,155,15.5,,1015.7,
2023-01-23,24.8,21.7,31.1,0,0,223,11.2,,1018,
2023-01-24,23.5,20.6,26.7,0.5,,76,18.4,,1020.5,
2023-01-25,25.3,22.8,28.9,0,0,144,16.6,,1017.3,
2023-01-26,24.2,20.6,27.8,0,0,312,10.1,,1018.5,
2023-01-27,19.9,16.1,22.2,0,0,352,13,,1022.6,
2023-01-28,21.6,17.8,26.1,0,0,46,17.6,,1024,
2023-01-29,24.9,22.8,27.8,0,0,91,21.6,,1022.9,
2023-01-30,25.4,21.1,28.9,0,0,96,13.7,,1021.6,
2023-01-31,25.1,22.2,28.9,0,0,122,12.2,,1021.7,
2023-02-01,24.7,20.6,29.4,0,0,110,9,,1022.3,
2023-02-02,24.8,21.1,28.9,0,0,122,9.4,,1021.1,
2023-02-03,25.1,20.6,31.1,0,0,261,10.8,,1019.4,
2023-02-04,21.3,17.8,23.9,8.1,0,27,20.5,,1023.1,
2023-02-05,22.4,20,28.3,104.9,0,42,9.7,,1020.1,
2023-02-06,23,20,27.8,0,,36,10.4,,1020.1,
2023-02-07,23.6,20.6,26.7,0,,83,16.9,,1023.1,
2023-02-08,24,21.1,27.2,0,0,92,19.1,,1023.1,
2023-02-09,24.8,22.8,27.8,0,0,107,22.7,,1021.9,
2023-02-10,25.1,22.8,28.3,0,0,125,15.5,,1020.3,
2023-02-11,25.4,22.2,30,0,0,143,13.3,,1017.4,
2023-02-12,23.6,18.3,25.6,16.8,0,251,16.9,,1015.1,
2023-02-13,19.1,15,23.9,0,0,319,12.2,,1017.4,
2023-02-14,19.6,13.9,25,0,0,66,12.2,,1019.1,
2023-02-15,23.5,21.1,27.8,0,0,110,19.1,,1020.9,
2023-02-16,24.9,22.8,28.3,0,0,115,18.4,,1019.8,
2023-02-17,24.8,22.2,28.3,15.5,0,130,9.4,,1019.6,
2023-02-18,23.8,21.7,27.8,0,0,24,11.9,,1022.3,
2023-02-19,24.9,21.7,28.9,0,0,105,10.4,,1022.6,
2023-02-20,25.2,22.2,29.4,0,0,210,8.3,,1020,
2023-02-21,25,21.1,30,0,0,204,7.6,,1018.2,
2023-02-22,24.8,20.6,28.9,0,0,119,10.8,,1020.3,
2023-02-23,25.9,23.3,29.4,0,0,129,13.7,,1023.2,
2023-02-24,25.4,21.1,30,0,0,66,10.8,,1024.7,
2023-02-25,25.2,20,29.4,0,0,65,6.8,,1023.4,
2023-02-26,24.8,20.6,30.6,0,0,263,7.9,,1019.8,
2023-02-27,24.6,19.4,28.9,0,0,207,10.4,,1017.4,
2023-02-28,24.8,17.8,31.1,0,0,243,9.4,,1016.7,
2023-03-01,23.9,16.7,29.4,0,0,145,8.3,,1018.4,
2023-03-02,24.8,21.1,28.9,0,,150,11.5,,1015.2,
2023-03-03,26.4,23.9,30.6,0,0,148,16.9,,1012.8,
2023-03-04,27,21.7,31.7,0,0,227,10.8,,1014.8,
2023-03-05,26,20,31.7,0,0,16,5.8,,1018.3,
2023-03-06,26.4,22.2,32.8,0,0,274,7.9,,1018.3,
2023-03-07,26.3,21.7,32.8,0,0,255,9.7,,1016.3,
2023-03-08,26.6,23.3,32.2,0.3,0,359,13.3,,1016.8,
2023-03-09,25,22.2,26.7,0,0,67,17.6,,1019,
2023-03-10,23.7,18.9,27.8,0,0,140,11.9,,1017.3,
2023-03-11,24.7,20.6,30,0,0,251,13.3,,1013.3,
2023-03-12,24.9,19.4,31.1,0,0,,9.4,,,
2023-03-13,26.3,21.7,32.2,0,0,244,14.4,,1013.4,
2023-03-14,25,21.7,29.4,0,0,335,9.4,,1015.8,
2023-03-15,21.6,18.3,24.4,0.8,0,16,9.7,,1018.8,
2023-03-16,20.4,15,25,0,0,54,16.6,,1020.9,
2023-03-17,22.9,20,27.2,0,0,128,16.2,,1017.9,
2023-03-18,24.9,20.6,30.6,0,0,167,12.6,,1015.3,
2023-03-19,24.1,16.7,26.1,2,0,343,9.7,,1016.9,
2023-03-20,19.1,15,25,7.4,0,351,14.8,,1019.8,
2023-03-21,21,16.7,26.7,0,0,31,14,,1022.8,
2023-03-22,23.4,18.9,27.8,0,,77,15.8,,1023.8,
2023-03-23,24.8,22.8,28.3,0,0,87,18.4,,1022.8,
2023-03-24,24.8,21.1,29.4,0.8,0,125,14.8,,1018.9,
2023-03-25,25.9,23.3,30,0,0,145,15.1,,1017.4,
2023-03-26,26.4,23.9,30,0,0,129,15.8,,1018.1,
2023-03-27,26.5,23.9,30.6,0,0,137,15.1,,1018.3,
2023-03-28,26.8,23.3,31.1,4.6,0,159,9,,1017.8,
2023-03-29,25.5,20,31.1,9.9,0,357,8.3,,1017.3,
2023-03-30,23.6,22.2,25.6,88.6,0,46,10.8,,1020,
2023-03-31,25.1,22.8,28.3,0,0,90,22.3,,1022.4,
2023-04-01,26.1,22.8,30,13,0,139,14.8,,1020.4,
2023-04-02,25.4,22.2,32.2,0,0,289,7.9,,1018.1,
2023-04-03,26.5,22.8,30,0,0,129,10.8,,1016.9,
2023-04-04,27.1,24.4,30,0,0,110,16.6,,1017.2,
2023-04-05,27,25,30.6,0,0,94,22.7,,1019.1,
2023-04-06,27.2,25,30.6,0,0,95,23,,1020.6,
2023-04-07,26.7,25,29.4,0,0,90,17.3,,1019.4,
2023-04-08,26.6,23.9,30,1,0,120,14.8,,1017,
2023-04-09,25.7,22.2,31.1,0,0,324,8.6,,1015.5,
2023-04-10,23,21.1,26.7,62.7,0,19,13.7,,1016.1,
2023-04-11,22.3,20,25,70.1,0,57,23.4,,1016.4,
2023-04-12,22.8,20.6,24.4,54.6,0,75,18,,1014.2,
2023-04-13,25.3,22.8,30.6,0,0,125,13.3,,1013.3,
2023-04-14,26.3,22.8,31.7,5.1,0,118,7.2,,1014.6,
2023-04-15,27.3,23.9,31.7,0,0,117,9.7,,1016.4,
2023-04-16,27.6,22.8,31.1,1.8,0,50,10.8,,1015.9,
2023-04-17,25.8,20.6,31.7,6.4,0,347,12.6,,1012.1,
2023-04-18,24.4,19.4,29.4,0,0,11,13,,1014.3,
2023-04-19,24.3,21.1,28.3,0,0,45,12.2,,1017.3,
2023-04-20,25.6,21.1,29.4,0,0,61,13.3,,1018,
2023-04-21,25.5,22.2,29.4,5.1,0,62,9,,1015,
2023-04-22,26.4,22.2,31.7,0.3,0,231,7.2,,1011.3,
2023-04-23,26.1,22.8,30.6,0,0,352,10.1,,1012.1,
2023-04-24,25.9,23.3,27.8,24.9,0,91,11.9,,1013.4,
2023-04-25,25.6,20.6,30.6,5.8,0,119,12.2,,1013,
2023-04-26,26.4,22.2,31.1,0,0,104,9.7,,1013.6,
2023-04-27,26.6,22.8,31.7,0,0,123,12.6,,1013.7,
2023-04-28,27.7,23.9,31.1,0,0,157,10.8,,1012.8,
2023-04-29,28.8,25.6,32.8,2,0,177,14.4,,1012.1,
2023-04-30,27.7,22.8,30,0,0,235,19.8,,1009,
2023-05-01,24.8,21.1,30.6,0,0,283,12.6,,1012.6,
2023-05-02,26.1,21.7,32.2,0,0,262,10.8,,1012.9,
2023-05-03,26.4,21.7,32.8,0,0,275,11.2,,1012.1,
2023-05-04,25.7,20.6,31.1,0,0,304,8.3,,1014.4,
2023-05-05,26.4,21.1,31.1,0,0,74,11.9,,1016.9,
2023-05-06,27.2,23.3,31.1,2.5,0,61,13.7,,1018.2,
2023-05-07,26.1,23.3,28.9,4.8,0,69,21.6,,1018.8,
2023-05-08,26,22.2,30,0,0,83,14.8,,1017.6,
2023-05-09,26.9,22.2,31.1,0,0,90,10.1,,1016.9,
2023-05-10,28,23.9,32.8,0,0,54,11.2,,1016.4,
2023-05-11,27.8,24.4,31.1,0,0,81,15.5,,1017.1,
2023-05-12,27.9,26.1,31.1,0.3,0,82,21.6,,1017.9,
2023-05-13,27.8,26.1,30.6,0,0,77,19.4,,1017.7,
2023-05-14,27.5,25.6,31.7,0,0,60,14,,1017.8,
2023-05-15,27.6,23.9,31.7,16.5,0,50,11.5,,1018,
2023-05-16,27.3,23.9,32.8,0,0,78,9.4,,1015.3,
2023-05-17,27.3,24.4,32.8,1,0,221,11.5,,1012.3,
2023-05-18,26.9,22.2,32.2,1.5,0,352,5.4,,1013.7,
2023-05-19,27.4,24.4,32.2,25.4,0,48,6.1,,1015.6,
2023-05-20,28.2,20.6,31.7,0,0,71,10.1,,1014.9,
2023-05-21,27.9,23.9,31.1,31.2,0,45,8.6,,1013.5,
2023-05-22,28.2,24.4,31.7,2.5,0,48,8.6,,1012.6,
2023-05-23,27.3,23.3,30.6,15,0,70,7.6,,1011.9,
2023-05-24,26.4,22.2,31.7,11.7,0,87,7.9,,1009.5,
2023-05-25,24.9,21.7,31.1,15.5,0,7,5,,1007.7,
2023-05-26,25.6,23.3,29.4,1.8,0,12,5.8,,1009,
2023-05-27,26.1,22.8,31.1,0,0,37,9.4,,1011.9,
2023-05-28,28.3,23.9,33.9,0,0,248,8.6,,1013.2,
2023-05-29,27.7,22.8,32.8,0.3,0,303,10.8,,1012.3,
2023-05-30,28.3,22.2,32.8,20.3,0,61,11.5,,1011.8,
2023-05-31,26.6,25,30.6,0,0,77,8.3,,1011.6,
2023-06-01,26.8,21.7,32.2,1,0,279,5.8,,1010.6,
2023-06-02,26.2,22.8,31.1,0.5,0,9,5,,1007.8,
2023-06-03,27.2,22.8,31.1,4.6,0,11,5.8,,1005.4,
2023-06-04,27.1,22.8,32.2,8.4,0,48,9.7,,1005.2,
2023-06-05,27.4,22.8,33.3,2.3,0,4,10.1,,1010,
2023-06-06,26.4,21.7,29.4,0.3,0,74,10.4,,1013.1,
2023-06-07,27.3,23.9,31.7,5.3,0,26,6.1,,1011.2,
2023-06-08,27.1,24.4,32.8,17.8,0,205,10.8,,1010.5,
2023-06-09,28.1,24.4,33.3,0,0,223,8.6,,1010.3,
2023-06-10,28.9,25,32.8,0,0,290,8.6,,1011.8,
2023-06-11,28.8,25.6,32.2,5.1,0,191,6.8,,1013.3,
2023-06-12,28.5,25,31.7,9.9,0,187,10.1,,1014,
2023-06-13,28.9,25.6,33.3,0,0,217,10.8,,1014.9,
2023-06-14,29.7,25,33.9,0,0,158,11.9,,1014.8,
2023-06-15,30.4,27.2,33.9,0,0,171,12.2,,1015,
2023-06-16,30.8,27.2,35,0.5,0,214,12.6,,1015.3,
2023-06-17,30.6,25.6,34.4,10.7,0,208,13.7,,1015.3,
2023-06-18,27.8,25,32.8,1.8,0,229,12.6,,1014.6,
2023-06-19,27.6,21.7,34.4,77.2,0,226,10.1,,1015.3,
2023-06-20,27.6,22.8,32.8,2.8,0,101,11.5,,1014.8,
2023-06-21,27.8,22.8,32.8,0,0,117,11.2,,1014,
2023-06-22,28.8,25.6,31.1,1.8,0,111,10.1,,1015.7,
2023-06-23,29.9,26.7,33.3,0,0,109,10.1,,1016.9,
2023-06-24,29.9,23.9,33.3,10.7,0,95,7.9,,1016.6,
2023-06-25,26.4,24.4,32.2,29.2,0,346,4.3,,1015.5,
2023-06-26,27.6,24.4,32.8,2.8,0,18,4.3,,1014.7,
2023-06-27,29.1,25.6,35,0,0,34,7.6,,1014.3,
2023-06-28,29.4,24.4,35,0,0,262,8.6,,1014,
2023-06-29,29.5,26.7,35,6.6,0,72,7.9,,1014,
2023-06-30,29,26.1,33.3,0.8,0,14,6.1,,1014.5,
2023-07-01,28.9,26.1,32.2,11.9,0,55,5.8,,1014.6,
2023-07-02,28.2,25,33.9,88.1,0,54,5,,1015.3,
2023-07-03,28.6,26.1,34.4,17,0,27,4,,1016.3,
2023-07-04,29.6,26.7,33.9,2.3,0,48,5.8,,1017.5,
2023-07-05,30.1,26.7,34.4,0.3,0,80,6.8,,1017.4,
2023-07-06,30.4,27.8,35,0.5,0,319,4.3,,1015.9,
2023-07-07,30.1,26.7,36.1,6.4,0,277,6.8,,1015.2,
2023-07-08,30.3,24.4,35.6,0,0,316,7.9,,1015.4,
2023-07-09,28.2,23.9,34.4,0,0,274,7.6,,1016.4,
2023-07-10,30.1,25.6,35,0,0,179,10.8,,1017,
2023-07-11,30.9,25,35.6,0,0,137,9.7,,1017.7,
2023-07-12,30.7,26.7,36.1,0,0,98,9,,1016.9,
2023-07-13,31.2,26.7,35,0.5,0,105,7.2,,1015.4,
2023-07-14,30.4,26.1,35,6.4,0,18,6.5,,1015.6,
2023-07-15,29,23.9,33.9,1.3,0,37,6.1,,1016.7,
2023-07-16,29,23.9,35,2.8,0,238,7.6,,1017.3,
2023-07-17,27.6,25,34.4,8.1,0,45,6.1,,1018,
2023-07-18,28.6,25.6,32.8,1,0,37,6.8,,1018.9,
2023-07-19,30.1,26.1,33.3,4.6,0,104,10.8,,1019.9,
2023-07-20,30.9,28.9,34.4,5.3,0,113,10.1,,1018.7,
2023-07-21,30.7,27.8,34.4,0,0,82,7.6,,1016.3,
2023-07-22,30.9,27.2,36.1,0,0,254,9,,1015.1,
2023-07-23,32,27.8,36.7,0,0,245,9.4,,1017.1,
2023-07-24,32.1,28.3,35.6,0,0,175,7.9,,1019.9,
2023-07-25,31.5,28.3,35,0,0,65,10.8,,1019.8,
2023-07-26,29.1,24.4,32.2,5.1,0,41,8.6,,1017.8,
2023-07-27,27.9,25,31.7,3.3,0,45,9.4,,1017,
2023-07-28,28.1,24.4,31.1,23.4,0,106,9.4,,1018.4,
2023-07-29,30.3,27.2,33.9,0,0,111,11.2,,1018.6,
2023-07-30,30.3,27.8,34.4,0,0,103,9,,1016.8,
2023-07-31,30.8,27.2,34.4,0.3,0,194,7.9,,1016.2,
2023-08-01,29.2,27.2,34.4,0,0,354,4,,1016.7,
2023-08-02,29.2,26.1,34.4,6.9,0,16,5.4,,1016.8,
2023-08-03,28.7,26.1,33.3,11.7,0,32,7.6,,1016.1,
2023-08-04,29.1,25,32.8,42.9,0,103,6.1,,1014.9,
2023-08-05,29.6,27.2,34.4,15.7,0,187,7.2,,1015.6,
2023-08-06,31.2,27.8,35,6.6,0,147,7.9,,1016.9,
2023-08-07,31.2,28.3,35,0,0,104,9.4,,1017.9,
2023-08-08,31.5,28.3,35,0.5,0,138,9,,1017.5,
2023-08-09,30.7,28.3,35,0.3,0,140,7.6,,1016.2,
2023-08-10,30.8,27.2,34.4,1.3,0,118,7.9,,1015.3,
2023-08-11,29.4,26.7,34.4,19.3,0,68,6.1,,1015.1,
2023-08-12,30.9,28.3,33.9,0,0,111,13,,1015.3,
2023-08-13,30.3,27.8,34.4,0,0,169,13,,1016.4,
2023-08-14,31.4,28.3,34.4,0,0,120,12.2,,1017.2,
2023-08-15,30.6,25.6,35.6,0.8,0,69,9.4,,1015.9,
2023-08-16,29,25.6,33.3,3.8,0,182,9,,1015.2,
2023-08-17,28.4,23.9,33.9,86.9,0,142,9.4,,1016,
2023-08-18,27.4,25,32.2,5.3,0,8,4,,1015.5,
2023-08-19,28.7,25,33.3,23.6,0,72,11.9,,1013.9,
2023-08-20,27.9,25.6,32.2,4.3,0,57,13,,1015.3,
2023-08-21,29.9,27.8,32.8,2.5,0,77,19.4,,1015.3,
